file_name,class,file_path,notes
alluvial_1660.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1660.jpg,small_file
alluvial_1661.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1661.jpg,
alluvial_1662.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1662.jpg,
alluvial_1663.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1663.jpg,
alluvial_1664.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1664.jpg,
alluvial_1665.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1665.jpg,
alluvial_1666.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1666.jpg,
alluvial_1667.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1667.jpg,
alluvial_1668.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1668.jpg,small_file
alluvial_1669.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1669.jpg,small_file
alluvial_167.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_167.jpg,small_file
alluvial_1670.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1670.jpg,
alluvial_1671.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1671.jpg,
alluvial_1672.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1672.jpg,
alluvial_1673.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1673.jpg,
alluvial_1674.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1674.jpg,small_file
alluvial_1675.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1675.jpg,small_file
alluvial_1676.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1676.jpg,
alluvial_1677.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1677.jpg,small_file
alluvial_1678.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1678.jpg,small_file
alluvial_1679.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1679.jpg,
alluvial_168.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_168.jpg,
alluvial_1680.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1680.jpg,small_file
alluvial_1681.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1681.jpg,
alluvial_1682.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1682.jpg,
alluvial_1683.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1683.jpg,
alluvial_1684.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1684.jpg,
alluvial_1685.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1685.jpg,
alluvial_1686.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1686.jpg,
alluvial_1687.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1687.jpg,
alluvial_1688.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1688.jpg,small_file
alluvial_1689.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1689.jpg,
alluvial_169.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_169.jpg,
alluvial_1690.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1690.jpg,small_file
alluvial_1691.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1691.jpg,
alluvial_1692.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1692.jpg,
alluvial_1693.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1693.jpg,
alluvial_1694.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1694.jpg,
alluvial_1695.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1695.jpg,
alluvial_1696.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1696.jpg,
alluvial_1697.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1697.jpg,
alluvial_1698.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1698.jpg,
alluvial_1699.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1699.jpg,
alluvial_17.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_17.jpg,small_file
alluvial_170.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_170.jpg,
alluvial_1700.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1700.jpg,
alluvial_1701.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1701.jpg,
alluvial_1702.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1702.jpg,
alluvial_1703.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1703.jpg,
alluvial_1704.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1704.jpg,small_file
alluvial_1705.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1705.jpg,
alluvial_1706.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1706.jpg,small_file
alluvial_1707.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1707.jpg,small_file
alluvial_1708.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1708.jpg,
alluvial_1709.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1709.jpg,
alluvial_171.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_171.jpg,
alluvial_1710.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1710.jpg,
alluvial_1711.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1711.jpg,
alluvial_1712.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1712.jpg,
alluvial_1713.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1713.jpg,
alluvial_1714.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1714.jpg,
alluvial_1715.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1715.jpg,
alluvial_1716.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1716.jpg,
alluvial_1717.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1717.jpg,
alluvial_1718.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1718.jpg,small_file
alluvial_1719.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1719.jpg,
alluvial_172.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_172.jpg,
alluvial_1720.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1720.jpg,
alluvial_1721.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1721.jpg,
alluvial_1722.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1722.jpg,
alluvial_1723.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1723.jpg,
alluvial_1724.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1724.jpg,small_file
alluvial_1725.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1725.jpg,
alluvial_1726.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1726.jpg,
alluvial_1727.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1727.jpg,
alluvial_1728.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1728.jpg,small_file
alluvial_1729.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1729.jpg,
alluvial_173.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_173.jpg,
alluvial_1730.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1730.jpg,
alluvial_1731.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1731.jpg,
alluvial_1732.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1732.jpg,
alluvial_1733.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1733.jpg,
alluvial_1734.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1734.jpg,
alluvial_1735.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1735.jpg,
alluvial_1736.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1736.jpg,
alluvial_1737.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1737.jpg,small_file
alluvial_1738.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1738.jpg,
alluvial_1739.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1739.jpg,
alluvial_174.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_174.jpg,
alluvial_1740.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1740.jpg,small_file
alluvial_1741.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1741.jpg,
alluvial_1742.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1742.jpg,
alluvial_1743.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1743.jpg,
alluvial_1744.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1744.jpg,small_file
alluvial_1745.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1745.jpg,small_file
alluvial_1746.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1746.jpg,
alluvial_1747.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1747.jpg,small_file
alluvial_1748.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1748.jpg,small_file
alluvial_1749.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1749.jpg,
alluvial_175.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_175.jpg,
alluvial_1750.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1750.jpg,
alluvial_1751.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1751.jpg,
alluvial_1752.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1752.jpg,small_file
alluvial_1753.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1753.jpg,small_file
alluvial_1754.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1754.jpg,small_file
alluvial_1755.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1755.jpg,
alluvial_1756.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1756.jpg,
alluvial_1757.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1757.jpg,small_file
alluvial_1758.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1758.jpg,
alluvial_1759.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1759.jpg,small_file
alluvial_176.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_176.jpg,
alluvial_1760.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1760.jpg,
alluvial_1761.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1761.jpg,
alluvial_1762.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1762.jpg,
alluvial_1763.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1763.jpg,
alluvial_1764.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1764.jpg,
alluvial_1765.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1765.jpg,small_file
alluvial_1766.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1766.jpg,
alluvial_1767.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1767.jpg,
alluvial_1768.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1768.jpg,
alluvial_1769.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1769.jpg,small_file
alluvial_177.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_177.jpg,
alluvial_1770.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1770.jpg,
alluvial_1771.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1771.jpg,
alluvial_1772.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1772.jpg,
alluvial_1773.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1773.jpg,
alluvial_1774.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1774.jpg,small_file
alluvial_1775.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1775.jpg,small_file
alluvial_1776.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1776.jpg,
alluvial_1777.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1777.jpg,
alluvial_1778.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1778.jpg,small_file
alluvial_1779.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1779.jpg,small_file
alluvial_178.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_178.jpg,small_file
alluvial_1780.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1780.jpg,
alluvial_1781.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1781.jpg,
alluvial_1782.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1782.jpg,
alluvial_1783.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1783.jpg,
alluvial_1784.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1784.jpg,small_file
alluvial_1785.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1785.jpg,small_file
alluvial_1786.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1786.jpg,
alluvial_1787.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1787.jpg,
alluvial_1788.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1788.jpg,small_file
alluvial_1789.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1789.jpg,
alluvial_179.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_179.jpg,
alluvial_1790.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1790.jpg,
alluvial_1791.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1791.jpg,
alluvial_1792.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1792.jpg,small_file
alluvial_1793.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1793.jpg,
alluvial_1794.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1794.jpg,
alluvial_1795.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1795.jpg,
alluvial_1796.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1796.jpg,
alluvial_1797.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1797.jpg,
alluvial_1798.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1798.jpg,
alluvial_1799.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1799.jpg,
alluvial_18.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_18.jpg,small_file
alluvial_180.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_180.jpg,
alluvial_1800.jpg,alluvial,C:\Users\debas\OneDrive\Desktop\Final Year Project\Main_prj\Dataset\soil_type_classification\soil_class_images\alluvial\alluvial_1800.jpg,
